"sim_geno","sim_phen"
"45725",0,0
"45726",0,1
"45727",0,1
"45728",0,1
"45729",0,1
"45730",0,1
"45731",0,1
"45732",0,1
"45733",0,1
"45734",0,0
"45735",0,0
"45736",0,1
"45737",0,1
"45738",0,1
"45739",0,1
"45740",0,1
"45741",0,1
"45742",0,1
"45743",0,1
"45744",0,1
"45745",0,1
"45746",0,1
"45747",0,1
"45748",0,1
"45749",0,1
"45750",0,1
"45751",0,0
"45752",0,1
"45753",0,1
"45754",0,1
"45755",0,1
"45756",0,1
"45757",0,0
"45758",0,1
"45759",0,1
"45760",0,1
"45761",0,1
"45762",0,1
"45763",0,1
"45764",0,1
"45765",0,1
"45766",0,0
"45767",0,1
"45768",0,1
"45769",0,1
"45770",0,1
"45771",0,0
"45772",0,0
"45773",0,1
"45774",0,1
"45775",0,1
"45776",0,1
"45777",0,1
"45778",0,1
"45779",0,1
"45780",0,1
"45781",0,1
"45782",0,1
"45783",0,1
"45784",0,1
"45785",0,0
"45786",0,1
"45787",0,1
"45788",0,1
"45789",0,1
"45790",0,1
"45791",0,1
"45792",0,1
"45793",0,1
"45794",0,1
"45795",0,1
"45796",0,1
"45797",0,1
"45798",0,1
"45799",0,1
"45800",0,0
"45801",0,1
"45802",0,1
"45803",0,1
"45804",0,1
"45805",0,1
"45806",0,1
"45807",0,0
"45808",0,1
"45809",0,0
"45810",0,1
"45811",0,1
"45812",0,1
"45813",0,1
"45814",0,1
"45815",0,1
"45816",0,1
"45817",0,1
"45818",0,1
"45819",0,1
"45820",0,0
"45821",0,1
"45822",0,1
"45823",0,1
"45824",0,1
"45825",0,1
"45826",0,1
"45827",0,1
"45828",0,1
"45829",0,1
"45830",0,1
"45831",0,1
"45832",0,1
"45833",0,1
"45834",0,1
"45835",0,1
"45836",0,1
"45837",0,1
"45838",0,1
"45839",0,1
"45840",0,0
"45841",0,1
"45842",0,1
"45843",0,1
"45844",0,0
"45845",0,1
"45846",0,1
"45847",0,1
"45848",0,1
"45849",0,1
"45850",0,1
"45851",0,1
"45852",0,1
"45853",0,1
"45854",0,0
"45855",0,1
"45856",0,1
"45857",0,1
"45858",0,1
"45859",0,1
"45860",0,1
"45861",0,1
"45862",0,0
"45863",0,1
"45864",0,1
"45865",0,1
"45866",0,1
"45867",0,1
"45868",0,1
"45869",0,1
"45870",0,0
"45871",0,1
"45872",0,1
"45873",0,1
"45874",0,1
"45875",0,0
"45876",0,0
"45877",0,1
"45878",0,1
"45879",0,1
"45880",0,1
"45881",0,1
"45882",0,1
"45883",0,1
"45884",0,1
"45885",0,1
"45886",0,1
"45887",0,1
"45888",0,1
"45889",0,1
"45890",0,1
"45891",0,1
"45892",0,1
"45893",0,1
"45894",0,1
"45895",0,0
"45896",0,1
"45897",0,1
"45898",0,1
"45899",0,1
"45900",0,1
"45901",0,1
"45902",0,1
"45903",0,1
"45904",0,1
"45905",0,1
"45906",0,1
"45907",0,1
"45908",0,1
"45909",0,0
"45910",0,0
"45911",0,1
"45912",0,1
"45913",0,1
"45914",0,0
"45915",0,0
"45916",0,1
"45917",0,1
"45918",0,1
"45919",0,0
"45920",0,0
"45921",0,1
"45922",0,1
"45923",0,1
"45924",0,1
"45925",0,0
"45926",0,1
"45927",0,1
"45928",0,0
"45929",0,0
"45930",0,1
"45931",0,1
"45932",0,1
"45933",0,1
"45934",0,1
"45935",0,1
"45936",0,0
"45937",0,0
"45938",0,1
"45939",0,1
"45940",0,1
"45941",0,1
"45942",0,1
"45943",0,1
"45944",0,1
"45945",0,1
"45946",0,1
"45947",0,1
"45948",0,1
"45949",0,1
"45950",0,1
"45951",0,1
"45952",0,1
"45953",0,1
"45954",0,1
"45955",0,1
"45956",0,1
"45957",0,1
"45958",0,1
"45959",0,1
"45960",0,1
"45961",0,1
"45962",0,1
"45963",0,1
"45964",0,1
"45965",0,1
"45966",0,1
"45967",0,1
"45968",0,1
"45969",0,1
"45970",0,1
"45971",0,1
"45972",0,1
"45973",0,1
"45974",0,0
"45975",0,1
"45976",0,0
"45977",0,1
"45978",0,1
"45979",0,1
"45980",0,1
"45981",0,1
"45982",0,1
"45983",0,1
"45984",0,1
"45985",0,0
"45986",0,0
"45987",0,1
"45988",0,0
"45989",0,1
"45990",0,1
"45991",0,1
"45992",0,1
"45993",0,0
"45994",0,1
"45995",0,1
"45996",0,1
"45997",0,1
"45998",0,1
"45999",0,1
"46000",0,1
"46001",0,1
"46002",0,1
"46003",0,1
"46004",0,1
"46005",0,1
"46006",0,1
"46007",0,0
"46008",0,1
"46009",0,1
"46010",0,1
"46011",0,1
"46012",0,0
"46013",0,1
"46014",0,1
"46015",0,1
"46016",0,1
"46017",0,1
"46018",0,1
"46019",0,0
"46020",0,1
"46021",0,1
"46022",0,1
"46023",0,1
"46024",0,1
"46025",0,1
"46026",0,1
"46027",0,1
"46028",0,1
"46029",0,1
"46030",0,1
"46031",0,1
"46032",0,1
"46033",0,1
"46034",0,1
"46035",0,1
"46036",0,1
"46037",0,1
"46038",0,0
"46039",0,1
"46040",0,1
"46041",0,1
"46042",0,0
"46043",0,1
"46044",0,1
"46045",0,1
"46046",0,0
"46047",0,1
"46048",0,1
"46049",0,1
"46050",0,1
"46051",0,0
"46052",0,1
"46053",0,1
"46054",0,1
"46055",0,1
"46056",0,1
"46057",0,1
"46058",0,1
"46059",0,1
"46060",0,1
"46061",0,1
"46062",0,1
"46063",0,1
"46064",0,1
"46065",0,1
"46066",0,1
"46067",0,1
"46068",0,0
"46069",0,1
"46070",0,1
"46071",0,1
"46072",0,1
"46073",0,1
"46074",0,1
"46075",0,1
"46076",0,1
"46077",0,1
"46078",0,1
"46079",0,1
"46080",0,1
"46081",0,1
"46082",0,1
"46083",0,1
"46084",0,1
"46085",0,1
"46086",0,1
"46087",0,1
"46088",0,1
"46089",0,1
"46090",0,1
"46091",0,0
"46092",0,1
"46093",0,1
"46094",0,1
"46095",0,1
"46096",0,1
"46097",0,0
"46098",0,1
"46099",0,1
"46100",0,0
"46101",0,1
"46102",0,1
"46103",0,1
"46104",0,1
"46105",0,1
"46106",0,1
"46107",0,1
"46108",0,1
"46109",0,1
"46110",0,1
"46111",0,1
"46112",0,1
"46113",0,1
"46114",0,1
"46115",0,1
"46116",0,1
"46117",0,1
"46118",0,1
"46119",0,1
"46120",0,0
"46121",0,1
"46122",0,1
"46123",0,1
"46124",0,1
"46125",0,0
"46126",0,1
"46127",0,1
"46128",0,1
"46129",0,1
"46130",0,1
"46131",0,1
"46132",0,1
"46133",0,1
"46134",0,1
"46135",0,0
"46136",0,1
"46137",0,1
"46138",0,1
"46139",0,1
"46140",0,1
"46141",0,1
"46142",0,1
"46143",0,1
"46144",0,1
"46145",0,0
"46146",0,1
"46147",0,1
"46148",0,1
"46149",0,1
"46150",0,0
"46151",0,1
"46152",0,1
"46153",0,0
"46154",0,1
"46155",0,0
"46156",0,1
"46157",0,1
"46158",0,1
"46159",0,1
"46160",0,1
"46161",0,1
"46162",0,1
"46163",0,1
"46164",0,1
"46165",0,1
"46166",0,1
"46167",0,1
"46168",0,1
"46169",0,1
"46170",0,1
"46171",0,0
"46172",0,1
"46173",0,1
"46174",0,1
"46175",0,1
"46176",0,1
"46177",0,0
"46178",0,1
"46179",0,0
"46180",0,1
"46181",0,0
"46182",0,1
"46183",0,1
"46184",0,1
"46185",0,1
"46186",0,1
"46187",0,1
"46188",0,1
"46189",0,1
"46190",0,1
"46191",0,1
"46192",0,1
"46193",0,1
"46194",0,1
"46195",0,1
"46196",0,1
"46197",0,1
"46198",0,1
"46199",0,1
"46200",0,1
"46201",0,1
"46202",0,1
"46203",0,1
"46204",0,0
"46205",0,1
"46206",0,1
"46207",0,0
"46208",0,1
"46209",0,1
"46210",0,1
"46211",0,1
"46212",0,1
"46213",0,1
"46214",0,1
"46215",0,1
"46216",0,1
"46217",0,1
"46218",0,1
"46219",0,1
"46220",0,1
"46221",0,1
"46222",0,0
"46223",0,1
"46224",0,1
"46225",0,1
"46226",0,1
"46227",0,1
"46228",0,1
"46229",0,1
"46230",0,1
"46231",0,1
"46232",0,1
"46233",0,1
"46234",0,1
"46235",0,1
"46236",0,1
"46237",0,1
"46238",0,1
"46239",0,1
"46240",0,1
"46241",0,1
"46242",0,1
"46243",0,1
"46244",0,1
"46245",0,1
"46246",0,1
"46247",0,1
"46248",0,1
"46249",0,1
"46250",0,1
"46251",0,1
"46252",0,1
"46253",0,0
"46254",0,0
"46255",0,1
"46256",0,1
"46257",0,1
"46258",0,1
"46259",0,1
"46260",0,1
"46261",0,1
"46262",0,1
"46263",0,1
"46264",0,1
"46265",0,1
"46266",0,1
"46267",0,1
"46268",0,1
"46269",0,1
"46270",0,1
"46271",0,1
"46272",0,1
"46273",0,1
"46274",0,1
"46275",0,1
"46276",0,1
"46277",0,1
"46278",0,1
"46279",0,1
"46280",0,1
"46281",0,1
"46282",0,1
"46283",0,1
"46284",0,1
"46285",0,1
"46286",0,1
"46287",0,1
"46288",0,0
"46289",0,1
"46290",0,0
"46291",0,1
"46292",0,1
"46293",0,1
"46294",0,0
"46295",0,1
"46296",0,1
"46297",0,1
"46298",0,0
"46299",0,1
"46300",0,1
"46301",0,1
"46302",0,1
"46303",0,1
"46304",0,1
"46305",0,1
"46306",0,1
"46307",0,1
"46308",0,1
"46309",0,0
"46310",0,1
"46311",0,0
"46312",0,1
"46313",0,1
"46314",0,1
"46315",0,1
"46316",0,1
"46317",0,0
"46318",0,1
"46319",0,1
"46320",0,1
"46321",0,1
"46322",0,1
"46323",0,1
"46324",0,1
"46325",0,1
"46326",0,1
"46327",0,0
"46328",0,1
"46329",0,1
"46330",0,1
"46331",0,1
"46332",0,1
"46333",0,1
"46334",0,1
"46335",0,1
"46336",0,1
"46337",0,1
"46338",0,1
"46339",0,1
"46340",0,1
"46341",0,1
"46342",0,1
"46343",0,1
"46344",0,1
"46345",0,0
"46346",0,1
"46347",0,1
"46348",0,1
"46349",0,1
"46350",0,1
"46351",0,1
"46352",0,0
"46353",0,0
"46354",0,1
"46355",0,0
"46356",0,1
"46357",0,0
"46358",0,1
"46359",0,1
"46360",0,1
"46361",0,1
"46362",0,1
"46363",0,1
"46364",0,1
"46365",0,1
"46366",0,1
"46367",0,1
"46368",0,1
"46369",0,1
"46370",0,1
"46371",0,1
"46372",0,1
"46373",0,1
"46374",0,1
"46375",0,1
"46376",0,1
"46377",0,1
"46378",0,1
"46379",0,0
"46380",0,1
"46381",0,0
"46382",0,1
"46383",0,1
"46384",0,1
"46385",0,1
"46386",0,0
"46387",0,1
"46388",0,1
"46389",0,1
"46390",0,1
"46391",0,1
"46392",0,1
"46393",0,1
"46394",0,1
"46395",0,1
"46396",0,0
"46397",0,1
"46398",0,1
"46399",0,1
"46400",0,0
"46401",0,1
"46402",0,1
"46403",0,1
"46404",0,1
"46405",0,1
"46406",0,1
"46407",0,1
"46408",0,1
"46409",0,1
"46410",0,0
"46411",0,1
"46412",0,1
"46413",0,1
"46414",0,1
"46415",0,1
"46416",0,1
"46417",0,1
"46418",0,1
"46419",0,1
"46420",0,1
"46421",0,1
"46422",0,1
"46423",0,0
"46424",0,1
"46425",0,1
"46426",0,1
"46427",0,1
"46428",0,1
"46429",0,1
"46430",0,1
"46431",0,1
"46432",0,1
"46433",0,1
"46434",0,1
"46435",0,1
"46436",0,1
"46437",0,1
"46438",0,1
"46439",0,1
"46440",0,1
"46441",0,1
"46442",0,1
"46443",0,1
"46444",0,1
"46445",0,1
"46446",0,1
"46447",0,1
"46448",0,0
"46449",0,1
"46450",0,1
"46451",0,1
"46452",0,1
"46453",0,1
"46454",0,1
"46455",0,1
"46456",0,0
"46457",0,1
"46458",0,1
"46459",0,1
"46460",0,1
"46461",0,1
"46462",0,1
"46463",0,1
"46464",0,1
"46465",0,1
"46466",0,0
"46467",0,1
"46468",0,1
"46469",0,0
"46470",0,0
"46471",0,1
"46472",0,1
"46473",0,1
"46474",0,1
"46475",0,1
"46476",0,1
"46477",0,1
"46478",0,1
"46479",0,0
"46480",0,1
"46481",0,1
"46482",0,1
"46483",0,1
"46484",0,1
"46485",0,1
"46486",0,1
"46487",0,1
"46488",0,1
"46489",0,1
"46490",0,1
"46491",0,1
"46492",0,1
"46493",0,1
"46494",0,1
"46495",0,1
"46496",0,1
"46497",0,1
"46498",0,1
"46499",0,1
"46500",0,0
"46501",0,0
"46502",0,0
"46503",0,1
"46504",0,1
"46505",0,1
"46506",0,1
"46507",0,1
"46508",0,1
"46509",0,1
"46510",0,1
"46511",0,1
"46512",0,1
"46513",0,1
"46514",0,1
"46515",0,1
"46516",0,1
"46517",0,1
"46518",0,1
"46519",0,1
"46520",0,1
"46521",0,0
"46522",0,0
"46523",0,1
"46524",0,1
"46525",0,1
"46526",0,1
"46527",0,1
"46528",0,1
"46529",0,1
"46530",0,1
"46531",0,1
"46532",0,0
"46533",0,1
"46534",0,1
"46535",0,1
"46536",0,1
"46537",0,1
"46538",0,0
"46539",0,1
"46540",0,1
"46541",0,1
"46542",0,1
"46543",0,1
"46544",0,1
"46545",0,1
"46546",0,1
"46547",0,1
"46548",0,0
"46549",0,0
"46550",0,1
"46551",0,1
"46552",0,1
"46553",0,1
"46554",0,1
"46555",0,1
"46556",0,1
"46557",0,1
"46558",0,1
"46559",0,1
"46560",0,1
"46561",0,1
"46562",0,1
"46563",0,1
"46564",0,1
"46565",0,0
"46566",0,1
"46567",0,1
"46568",0,1
"46569",0,1
"46570",0,1
"46571",0,0
"46572",0,1
"46573",0,1
"46574",0,1
"46575",0,1
"46576",0,1
"46577",0,1
"46578",0,1
"46579",0,0
"46580",0,1
"46581",0,1
"46582",0,1
"46583",0,1
"46584",0,0
"46585",0,1
"46586",0,1
"46587",0,1
"46588",0,1
"46589",0,1
"46590",0,1
"46591",0,1
"46592",0,0
"46593",0,1
"46594",0,1
"46595",0,1
"46596",0,0
"46597",0,1
"46598",0,1
"46599",0,1
"46600",0,1
"46601",0,1
"46602",0,1
"46603",0,1
"46604",0,1
"46605",0,1
"46606",0,1
"46607",0,1
"46608",0,0
"46609",0,1
"46610",0,1
"46611",0,1
"46612",0,1
"46613",0,1
"46614",0,1
"46615",0,1
"46616",0,1
"46617",0,1
"46618",0,1
"46619",0,1
"46620",0,1
"46621",0,1
"46622",0,1
"46623",0,1
"46624",0,1
"46625",0,1
"46626",0,1
"46627",0,1
"46628",0,0
"46629",0,1
"46630",0,1
"46631",0,0
"46632",0,1
"46633",0,0
"46634",0,1
"46635",0,1
"46636",0,1
"46637",0,1
"46638",0,1
"46639",0,1
"46640",0,1
"46641",0,1
"46642",0,1
"46643",0,1
"46644",0,1
"46645",0,1
"46646",0,0
"46647",0,1
"46648",0,1
"46649",0,1
"46650",0,1
"46651",0,1
"46652",0,1
"46653",0,1
"46654",0,1
"46655",0,1
"46656",0,1
"46657",0,1
"46658",0,0
"46659",0,1
"46660",0,1
"46661",0,0
"46662",0,1
"46663",0,1
"46664",0,1
"46665",0,1
"46666",0,1
"46667",0,1
"46668",0,1
"46669",0,1
"46670",0,1
"46671",0,1
"46672",0,1
"46673",0,1
"46674",0,1
"46675",0,0
"46676",0,1
"46677",0,1
"46678",0,1
"46679",0,1
"46680",0,1
"46681",0,1
"46682",0,1
"46683",0,1
"46684",0,1
"46685",0,1
"46686",0,1
"46687",0,0
"46688",0,1
"46689",0,1
"46690",0,1
"46691",0,1
"46692",0,1
"46693",0,0
"46694",0,1
"46695",0,0
"46696",0,1
"46697",0,1
"46698",0,1
"46699",0,1
"46700",0,1
"46701",0,1
"46702",0,1
"46703",0,1
"46704",0,1
"46705",0,1
"46706",0,1
"46707",0,1
"46708",0,1
"46709",0,0
"46710",0,1
"46711",0,0
"46712",0,1
"46713",0,1
"46714",0,0
"46715",0,1
"46716",0,1
"46717",0,1
"46718",0,1
"46719",0,1
"46720",0,1
"46721",0,1
"46722",0,0
"46723",0,1
"46724",0,1
"46725",0,1
"46726",0,1
"46727",0,1
"46728",0,1
"46729",0,1
"46730",0,1
"46731",0,1
"46732",0,1
"46733",0,1
"46734",0,1
"46735",0,1
"46736",0,0
"46737",0,1
"46738",0,1
"46739",0,1
"46740",0,1
"46741",0,1
"46742",0,1
"46743",0,1
"46744",0,0
"46745",0,0
"46746",0,1
"46747",0,1
"46748",0,1
"46749",0,1
"46750",0,1
"46751",0,1
"46752",0,1
"46753",0,1
"46754",0,1
"46755",0,1
"46756",0,0
"46757",0,1
"46758",0,1
"46759",0,1
"46760",0,1
"46761",0,1
"46762",0,1
"46763",0,1
"46764",0,1
"46765",0,1
"46766",0,1
"46767",0,0
"46768",0,1
"46769",0,1
"46770",0,1
"46771",0,0
"46772",0,1
"46773",0,1
"46774",0,1
"46775",0,1
"46776",0,1
"46777",0,1
"46778",0,1
"46779",0,1
"46780",0,1
"46781",0,1
"46782",0,0
"46783",0,1
"46784",0,1
"46785",0,1
"46786",0,1
"46787",0,1
"46788",0,1
"46789",0,1
"46790",0,1
"46791",0,0
"46792",0,0
"46793",0,1
"46794",0,1
"46795",0,1
"46796",0,0
"46797",0,1
"46798",0,1
"46799",0,1
"46800",0,1
"46801",0,1
"46802",0,1
"46803",0,1
"46804",0,1
"46805",0,1
"46806",0,1
"46807",0,1
"46808",0,1
"46809",0,1
"46810",0,1
"46811",0,1
"46812",0,1
"46813",0,1
"46814",0,1
"46815",0,0
"46816",0,1
"46817",0,0
"46818",0,1
"46819",0,0
"46820",0,1
"46821",0,1
"46822",0,1
"46823",0,1
"46824",0,1
"46825",0,1
"46826",0,1
"46827",0,1
"46828",0,1
"46829",0,1
"46830",0,0
"46831",0,1
"46832",0,1
"46833",0,1
"46834",0,1
"46835",0,1
"46836",0,1
"46837",0,0
"46838",0,1
"46839",0,1
"46840",0,1
"46841",0,1
"46842",0,1
"46843",0,1
"46844",0,1
"46845",0,1
"46846",0,1
"46847",0,1
"46848",0,1
"46849",0,0
"46850",0,1
"46851",0,1
"46852",0,1
"46853",0,1
"46854",0,1
"46855",0,1
"46856",0,1
"46857",0,1
"46858",0,1
"46859",0,1
"46860",0,1
"46861",0,1
"46862",0,0
"46863",0,1
"46864",0,1
"46865",0,1
"46866",0,1
"46867",0,1
"46868",0,1
"46869",0,1
"46870",0,1
"46871",0,1
"46872",0,0
"46873",0,0
"46874",0,1
"46875",0,0
"46876",0,0
"46877",0,1
"46878",0,1
"46879",0,1
"46880",0,1
"46881",0,0
"46882",0,1
"46883",0,1
"46884",0,1
"46885",0,1
"46886",0,1
"46887",0,1
"46888",0,1
"46889",0,0
"46890",0,1
"46891",0,1
"46892",0,1
"46893",0,1
"46894",0,1
"46895",0,1
"46896",0,0
"46897",0,1
"46898",0,1
"46899",0,1
"46900",0,1
"46901",0,1
"46902",0,1
"46903",0,1
"46904",0,1
"46905",0,1
"46906",0,1
"46907",0,1
"46908",0,0
"46909",0,1
"46910",0,1
"46911",0,1
"46912",0,1
"46913",0,1
"46914",0,1
"46915",0,0
"46916",0,0
"46917",0,1
"46918",0,1
"46919",0,1
"46920",0,1
"46921",0,1
"46922",0,0
"46923",0,1
"46924",0,1
"46925",0,1
"46926",0,1
"46927",0,1
"46928",0,1
"46929",0,0
"46930",0,0
"46931",0,0
"46932",0,0
"46933",0,1
"46934",0,1
"46935",0,1
"46936",0,1
"46937",0,0
"46938",0,1
"46939",0,0
"46940",0,1
"46941",0,0
"46942",0,1
"46943",0,1
"46944",0,1
"46945",0,1
"46946",0,1
"46947",0,1
"46948",0,0
"46949",0,1
"46950",0,1
"46951",0,1
"46952",0,1
"46953",0,1
"46954",0,1
"46955",0,1
"46956",0,1
"46957",0,1
"46958",0,1
"46959",0,1
"46960",0,1
"46961",0,1
"46962",0,1
"46963",0,1
"46964",0,1
"46965",0,1
"46966",0,0
"46967",0,1
"46968",0,1
"46969",0,0
"46970",0,1
"46971",0,1
"46972",0,0
"46973",0,1
"46974",0,1
"46975",0,0
"46976",0,0
"46977",0,1
"46978",0,1
"46979",0,1
"46980",0,1
"46981",0,1
"46982",0,1
"46983",0,1
"46984",0,1
"46985",0,1
"46986",0,0
"46987",0,1
"46988",0,1
"46989",0,1
"46990",0,0
"46991",0,0
"46992",0,1
"46993",0,1
"46994",0,1
"46995",0,1
"46996",0,0
"46997",0,1
"46998",0,1
"46999",0,1
"47000",0,1
"47001",0,1
"47002",0,1
"47003",0,1
"47004",0,1
"47005",0,1
"47006",0,1
"47007",0,1
"47008",0,1
"47009",0,0
"47010",0,1
"47011",0,1
"47012",0,1
"47013",0,1
"47014",0,1
"47015",0,1
"47016",0,1
"47017",0,1
"47018",0,1
"47019",0,1
"47020",0,1
"47021",0,1
"47022",0,1
"47023",0,1
"47024",0,0
"47025",0,1
"47026",0,0
"47027",0,1
"47028",0,1
"47029",0,1
"47030",0,1
"47031",0,1
"47032",0,1
"47033",0,1
"47034",0,1
"47035",0,1
"47036",0,0
"47037",0,1
"47038",0,1
"47039",0,0
"47040",0,1
"47041",0,1
"47042",0,1
"47043",0,0
"47044",0,1
"47045",0,1
"47046",0,1
"47047",0,1
"47048",0,1
"47049",0,1
"47050",0,1
"47051",0,1
"47052",0,1
"47053",0,0
"47054",0,1
"47055",0,0
"47056",0,1
"47057",0,1
"47058",0,1
"47059",0,1
"47060",0,0
"47061",0,1
"47062",0,1
"47063",0,1
"47064",0,1
"47065",0,1
"47066",0,0
"47067",0,1
"47068",0,1
"47069",0,0
"47070",0,1
"47071",0,1
"47072",0,1
"47073",0,1
"47074",0,1
"47075",0,1
"47076",0,0
"47077",0,1
"47078",0,0
"47079",0,0
"47080",0,0
"47081",0,0
"47082",0,1
"47083",0,1
"47084",0,1
"47085",0,0
"47086",0,1
"47087",0,1
"47088",0,1
"47089",0,1
"47090",0,0
"47091",0,1
"47092",0,1
"47093",0,1
"47094",0,1
"47095",0,1
"47096",0,1
"47097",0,1
"47098",0,1
"47099",0,1
"47100",0,0
"47101",0,1
"47102",0,1
"47103",0,1
"47104",0,1
"47105",0,1
"47106",0,1
"47107",0,0
"47108",0,1
"47109",0,1
"47110",0,1
"47111",0,1
"47112",0,1
"47113",0,1
"47114",0,1
"47115",0,1
"47116",0,1
"47117",0,1
"47118",0,1
"47119",0,1
"47120",0,1
"47121",0,1
"47122",0,0
"47123",0,1
"47124",0,1
"47125",0,1
"47126",0,1
"47127",0,1
"47128",0,0
"47129",0,1
"47130",0,1
"47131",0,0
"47132",0,1
"47133",0,1
"47134",0,1
"47135",0,1
"47136",0,1
"47137",0,0
"47138",0,0
"47139",0,1
"47140",0,1
"47141",0,1
"47142",0,1
"47143",0,1
"47144",0,1
"47145",0,1
"47146",0,1
"47147",0,1
"47148",0,1
"47149",0,1
"47150",0,1
"47151",0,1
"47152",0,1
"47153",0,1
"47154",0,1
"47155",0,0
"47156",0,1
"47157",0,0
"47158",0,1
"47159",0,1
"47160",0,1
"47161",0,1
"47162",0,1
"47163",0,1
"47164",0,1
"47165",0,1
"47166",0,1
"47167",0,0
"47168",0,1
"47169",0,1
"47170",0,0
"47171",0,1
"47172",0,1
"47173",0,1
"47174",0,1
"47175",0,1
"47176",0,0
"47177",0,1
"47178",0,1
"47179",0,1
"47180",0,0
"47181",0,0
"47182",0,1
"47183",0,0
"47184",0,0
"47185",0,1
"47186",0,1
"47187",0,1
"47188",0,1
"47189",0,1
"47190",0,1
"47191",0,1
"47192",0,1
"47193",0,1
"47194",0,1
"47195",0,1
"47196",0,1
"47197",0,1
"47198",0,1
"47199",0,1
"47200",0,1
"47201",0,1
"47202",0,0
"47203",0,0
"47204",0,0
"47205",0,1
"47206",0,1
"47207",0,1
"47208",0,1
"47209",0,1
"47210",0,1
"47211",0,1
"47212",0,1
"47213",0,1
"47214",0,1
"47215",0,1
"47216",0,1
"47217",0,1
"47218",0,1
"47219",0,1
"47220",0,1
"47221",0,1
"47222",0,1
"47223",0,1
"47224",0,1
"47225",0,1
"47226",0,1
"47227",0,1
"47228",0,1
"47229",0,1
"47230",0,1
"47231",0,0
"47232",0,1
"47233",0,1
"47234",0,1
"47235",0,1
"47236",0,1
"47237",0,1
"47238",0,1
"47239",0,1
"47240",0,1
"47241",0,1
"47242",0,1
"47243",0,1
"47244",0,1
"47245",0,1
"47246",0,1
"47247",0,1
"47248",0,1
"47249",0,1
"47250",0,1
"47251",0,1
"47252",0,1
"47253",0,1
"47254",0,1
"47255",0,1
"47256",0,1
"47257",0,1
"47258",0,1
"47259",0,1
"47260",0,1
"47261",0,1
"47262",0,1
"47263",0,0
"47264",0,1
"47265",0,1
"47266",0,1
"47267",0,1
"47268",0,0
"47269",0,1
"47270",0,1
"47271",0,1
"47272",0,1
"47273",0,1
"47274",0,1
"47275",0,0
"47276",0,1
"47277",0,1
"47278",0,1
"47279",0,1
"47280",0,1
"47281",0,1
"47282",0,0
"47283",0,1
"47284",0,1
"47285",0,0
"47286",0,1
"47287",0,1
"47288",0,1
"47289",0,1
"47290",0,1
"47291",0,1
"47292",0,1
"47293",0,0
"47294",0,1
"47295",0,1
"47296",0,1
"47297",0,1
"47298",0,0
"47299",0,1
"47300",0,1
"47301",0,1
"47302",0,1
"47303",0,1
"47304",0,1
"47305",0,1
"47306",0,1
"47307",0,0
"47308",0,0
"47309",0,1
"47310",0,1
"47311",0,1
"47312",0,1
"47313",0,1
"47314",0,1
"47315",0,1
"47316",0,1
"47317",0,0
"47318",0,1
"47319",0,1
"47320",0,0
"47321",0,1
"47322",0,1
"47323",0,1
"47324",0,1
"47325",0,1
"47326",0,1
"47327",0,1
"47328",0,1
"47329",0,1
"47330",0,1
"47331",0,1
"47332",0,1
"47333",0,1
"47334",0,0
"47335",0,1
"47336",0,1
"47337",0,1
"47338",0,0
"47339",0,1
"47340",0,0
"47341",0,1
"47342",0,0
"47343",0,1
"47344",0,1
"47345",0,0
"47346",0,1
"47347",0,1
"47348",0,1
"47349",0,1
"47350",0,1
"47351",0,1
"47352",0,1
"47353",0,0
"47354",0,0
"47355",0,1
"47356",0,1
"47357",0,1
"47358",0,0
"47359",0,1
"47360",0,1
"47361",0,1
"47362",0,1
"47363",0,1
"47364",0,1
"47365",0,1
"47366",0,0
"47367",0,1
"47368",0,1
"47369",0,1
"47370",0,1
"47371",0,1
"47372",0,1
"47373",0,1
"47374",0,0
"47375",0,0
"47376",0,1
"47377",0,0
"47378",0,1
"47379",0,1
"47380",0,1
"47381",0,1
"47382",0,1
"47383",0,1
"47384",0,0
"47385",0,0
"47386",0,1
"47387",0,1
"47388",0,1
"47389",0,0
"47390",0,1
"47391",0,0
"47392",0,1
"47393",0,1
"47394",0,1
"47395",0,1
"47396",0,0
"47397",0,1
"47398",0,0
"47399",0,1
"47400",0,1
"47401",0,1
"47402",0,1
"47403",0,1
"47404",0,1
"47405",0,1
"47406",0,1
"47407",0,1
"47408",0,1
"47409",0,0
"47410",0,1
"47411",0,1
"47412",0,0
"47413",0,1
"47414",0,0
"47415",0,1
"47416",0,1
"47417",0,1
"47418",0,0
"47419",0,1
"47420",0,1
"47421",0,1
"47422",0,1
"47423",0,0
"47424",0,1
"47425",0,1
"47426",0,1
"47427",0,1
"47428",0,0
"47429",0,0
"47430",0,1
"47431",0,1
"47432",0,1
"47433",0,1
"47434",0,1
"47435",0,1
"47436",0,1
"47437",0,1
"47438",0,1
"47439",0,0
"47440",0,1
"47441",0,1
"47442",0,1
"47443",0,1
"47444",0,1
"47445",0,1
"47446",0,1
"47447",0,1
"47448",0,1
"47449",0,0
"47450",0,1
"47451",0,0
"47452",0,1
"47453",0,1
"47454",0,0
"47455",0,1
"47456",0,1
"47457",0,1
"47458",0,1
"47459",0,1
"47460",0,1
"47461",0,1
"47462",0,1
"47463",0,1
"47464",0,1
"47465",0,0
"47466",0,1
"47467",0,1
"47468",0,0
"47469",0,1
"47470",0,1
"47471",0,1
"47472",0,1
